Date,Type,Link
2023-12-06 11:18:07,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7138118580834832384
2023-12-06 06:52:41,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7137787751365591040
2023-12-06 06:52:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7137142104522186752
2023-12-05 20:25:24,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7137787751365591040?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7137787751365591040%2C7137823217993363457%29
2023-12-05 14:46:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7137793622594191361
2023-12-05 14:13:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7137798646749663232
2023-12-05 14:13:01,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7137778519618564096
2023-12-05 07:53:11,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7135942012184203264?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7135942012184203264%2C7136089746216280065%29
2023-12-05 07:24:27,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7137463931790385153
2023-12-05 07:23:46,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7137531132006293505
2023-12-04 20:24:06,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7137531220204113920
2023-12-04 20:23:46,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7137477005347815424
2023-12-04 20:23:28,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7137478373248802816
2023-12-04 13:58:53,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7133831436133908480?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7133831436133908480%2C7136296669691662339%29
2023-12-04 13:58:47,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7133831436133908480?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7133831436133908480%2C7136099930489708544%29
2023-12-04 13:58:33,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7137364947176501248
2023-12-04 11:27:37,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7136594913852375040
2023-12-04 09:57:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7136706342567784449
2023-12-04 09:56:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7136065405382471680
2023-12-04 09:14:39,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7137158411078500352
2023-12-03 18:16:17,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7136096420943515648
2023-12-03 18:15:55,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7136404101428297728
2023-12-01 19:37:12,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7136385247939559424
2023-12-01 11:52:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7136225315370020866
2023-12-01 11:48:30,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7136275725711556610
2023-11-29 17:51:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7135620926737444865?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7135620926737444865%2C7135653161989472256%29
2023-11-29 17:49:05,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7135640028344430595
2023-11-29 17:40:53,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7135593967085105153
2023-11-29 17:39:42,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7135660719210905600
2023-11-29 13:11:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7135606452907347968
2023-11-29 13:11:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7135548275557867520
2023-11-29 07:27:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7134966861615505409
2023-11-29 07:23:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7135448199498018816
2023-11-27 21:16:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7134873646677815296
2023-11-27 17:21:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7134918686120816642
2023-11-27 11:22:27,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7134556179971620865
2023-11-27 10:53:51,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7134831358035542016
2023-11-27 08:01:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7134802182616281089
2023-11-27 08:00:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7134528789413335040
2023-11-26 08:11:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7133747047270072322?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7133747047270072322%2C7133934794702213120%29
2023-11-25 09:02:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7133958423716446208
2023-11-24 16:52:56,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7133831436133908480
2023-11-24 16:49:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7133847193215488000
2023-11-24 15:04:48,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7133826583399677952
2023-11-24 14:43:47,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7133750905220308992
2023-11-24 14:43:40,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7133747047270072322
2023-11-24 12:53:43,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7133788067450007552
2023-11-24 11:58:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7133362714671726593
2023-11-24 11:09:38,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7133739304161296385
2023-11-24 10:31:19,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7133691796471050241
2023-11-24 09:59:52,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7133751077773934592
2023-11-24 09:34:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7130243415060942848
2023-11-24 09:12:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7132784013408096257
2023-11-24 07:46:08,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7130471717843480576
2023-11-24 07:20:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7133695761631895552
2023-11-23 22:30:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7133558646633824257
2023-11-23 18:51:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7133094816321576960
2023-11-23 16:51:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7133478175489110016
2023-11-23 14:37:18,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7133391378763366400
2023-11-23 14:36:47,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7133434948451000320
2023-11-23 14:36:42,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7133454498416447488
2023-11-23 14:36:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7133454498416447488?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7133454498416447488%2C7133458932169076737%29
2023-11-23 10:28:55,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7133393346357542912
2023-11-23 10:04:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7133376321069473792?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7133376321069473792%2C7133393921333678080%29
2023-11-23 10:00:43,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7133374985091358720
2023-11-23 10:00:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7129513182561193986
2023-11-23 10:00:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7130606385486004224
2023-11-23 09:59:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7130899975776940032
2023-11-23 09:59:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7131278020635439104
2023-11-23 09:59:31,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7132653935349145600
2023-11-23 09:58:59,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7133374985091358720?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7133374985091358720%2C7133391910307516416%29
2023-11-23 09:57:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7133376321069473792?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7133376321069473792%2C7133392601071689728%29
2023-11-23 09:56:49,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7133376321069473792
2023-11-23 09:27:28,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7128693098200584192
2023-11-23 09:00:08,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7133367371380977664
2023-11-23 08:58:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7130923213512974336
2023-11-23 08:27:57,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7133361689562914816
2023-11-23 06:59:58,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7133124034011049984
2023-11-22 20:26:06,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7133094816321576960?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7133094816321576960%2C7133107112414461954%29
2023-11-22 14:24:49,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7132864841857318912
2023-11-22 14:14:13,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7133089670774599680
2023-11-22 14:14:09,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7133094505787850753
2023-11-22 14:13:16,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7133090580833742848
2023-11-22 14:13:08,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7133089248785645568
2023-11-22 14:13:04,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7133087593084182528
2023-11-22 11:14:07,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7133005684886941696
2023-11-22 07:15:07,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7132859352155082752
2023-11-22 07:14:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7132816692669214721
2023-11-21 14:18:59,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7132721847808237570
2023-11-21 07:39:34,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7132525012174983170
2023-11-20 15:15:22,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7132357969584787456
2023-11-20 15:14:45,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7132374702886387713
2023-11-20 12:20:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7132296481348177920
2023-11-20 12:20:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7132328124226125824
2023-11-20 06:38:39,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7132076528464478208
2023-11-19 14:57:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7131301974146207744
2023-11-18 06:23:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7131278020635439104?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7131278020635439104%2C7131301468598358018%29
2023-11-18 06:21:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7131370488882204672?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7131370488882204672%2C7131404187170402304%29
2023-11-18 06:20:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7126892310562234368
2023-11-18 06:19:11,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7131308438390771712
2023-11-17 13:59:54,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7131260621924229120
2023-11-17 07:07:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7130899975776940032?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7130899975776940032%2C7131122427266256896%29
2023-11-17 07:02:49,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7131087661670268928
2023-11-17 06:59:46,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7131169821257289730
2023-11-16 18:24:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7130946372345679874
2023-11-16 16:25:51,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7130930617919123457
2023-11-16 14:13:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7130904184714907649
2023-11-15 17:16:56,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7130553332980432896?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7130553332980432896%2C7130553635104538625%29
2023-11-15 17:16:51,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7130553332980432896
2023-11-15 15:50:38,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7130308257058893824
2023-11-14 12:25:44,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7129912105087963138
2023-11-13 11:45:20,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7129754785519460352
2023-11-12 16:37:20,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7115341747336978433
2023-11-12 16:37:15,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7129493096152592385
2023-11-12 11:26:17,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7129411721047216129
2023-11-12 11:25:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7129420376366792705
2023-11-12 11:25:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7129131113163182080
2023-11-12 11:25:07,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7129373383615500288
2023-11-12 06:10:53,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7129120590669524992
2023-11-12 06:10:46,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7128682748575109120
2023-11-12 06:10:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7125074529688633344
2023-11-12 06:10:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7125772275936542720
2023-11-11 18:27:16,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7129123203595034625
2023-11-11 14:05:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7128879683525353472
2023-11-10 14:06:45,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7128710599802261504
2023-11-10 08:28:29,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7128448197969993730
2023-11-10 08:28:23,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7128575614508285953
2023-11-10 08:28:16,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7128584487235424256
2023-11-09 15:59:31,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7128318504121810944
2023-11-09 13:47:35,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7128318504121810944?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7128318504121810944%2C7128363273908817920%29
2023-11-09 12:50:32,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7128360919687917568
2023-11-09 09:56:44,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7127311616676667392
2023-11-09 09:56:34,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7128059538036903936
2023-11-09 09:54:30,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7126324748317274112
2023-11-09 09:46:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7128196758362341379
2023-11-08 13:20:19,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7127663769039609856
2023-11-08 13:20:02,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7125854713811464193
2023-11-08 12:39:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7126197860022243328
2023-11-08 12:21:15,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7127973576778887168
2023-11-08 11:02:23,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7127685148082356224
2023-11-08 11:02:14,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7127791319493591040
2023-11-06 20:12:11,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7127386132316659712
2023-11-04 19:48:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7126597715060224000
2023-11-03 19:11:30,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7126206386010517505
2023-11-02 20:32:55,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7125772275936542720?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7125772275936542720%2C7125893110877855744%29
2023-11-02 15:30:11,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7125102754930262016
2023-11-02 15:12:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7125838055030026240
2023-11-02 09:23:02,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7125766336336584704
2023-11-02 08:33:44,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7125646312770822144
2023-11-01 20:42:43,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7125348021160083456
2023-11-01 14:49:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7125441596648517632
2023-11-01 14:49:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7125440784245350400
2023-10-31 16:24:04,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7125101916048502784
2023-10-31 16:23:25,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7125093035704524800
2023-10-31 15:09:51,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7125077033704919040
2023-10-31 10:30:51,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7125064207917572096
2023-10-30 15:44:24,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7124023612033896449
2023-10-30 15:42:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7121267371993923585
2023-10-30 15:20:46,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7124405518680371201
2023-10-30 15:18:20,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7124767908399878146
2023-10-27 19:01:47,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7123515120130916352
2023-10-27 18:21:02,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7123725226051272704
2023-10-27 18:14:24,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7123680495803973634
2023-10-27 18:13:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7123717624680636416
2023-10-27 18:12:55,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7123664416490876928
2023-10-27 18:12:40,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7123630476174475264
2023-10-27 18:12:29,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7123692251070750721
2023-10-27 10:09:15,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7123610978394472449
2023-10-27 09:35:58,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7120411985589977089
2023-10-27 09:34:52,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7120411985589977089?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7120411985589977089%2C7122929176650641409%29
2023-10-27 09:34:48,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7120411985589977089?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7120411985589977089%2C7122457392444755968%29
2023-10-27 09:34:13,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7123217198755590145
2023-10-26 19:21:47,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7123376579505741825
2023-10-26 18:24:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7121973217774227457
2023-10-26 18:22:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7122514086055071745?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7122514086055071745%2C7122601918002061314%29
2023-10-26 18:19:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7123285324729843712
2023-10-26 18:19:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7123303101175914496
2023-10-26 18:18:40,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7123306378290507777
2023-10-26 18:18:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7123285882010238976
2023-10-26 12:05:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7122956629532139521
2023-10-26 12:04:55,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7120795145490362368
2023-10-26 11:55:15,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7123252452962820099
2023-10-26 08:30:32,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7122601769385287680
2023-10-26 08:27:45,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7122640811812376577
2023-10-26 08:27:19,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7123030261562302466
2023-10-26 08:02:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7121693901010198533
2023-10-25 15:29:10,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7122613199484436480
2023-10-24 09:10:42,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7122148120871809024
2023-10-24 07:25:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7122472410854940672
2023-10-23 17:24:29,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7121183179390001152
2023-10-23 11:17:04,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7121183179390001152?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7121183179390001152%2C7121423758266875904%29
2023-10-22 13:47:36,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7118555840927707136
2023-10-20 18:27:56,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7121183179390001152?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7121183179390001152%2C7121192061705302016%29
2023-10-20 17:08:50,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7121148577615114240
2023-10-19 17:18:48,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7120796857039011842
2023-10-19 12:51:31,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7120739935837392898
2023-10-19 08:38:26,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7120503349078077440
2023-10-18 17:36:05,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7120411985589977089?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7120411985589977089%2C7120452524184088576%29
2023-10-18 17:35:50,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7120411985589977089?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7120411985589977089%2C7120445768800317441%29
2023-10-18 17:34:49,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7120441327565058048
2023-10-18 14:32:56,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7118222514501091331
2023-10-18 14:31:29,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7119169490923253760
2023-10-18 14:22:37,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7118979170671419392
2023-10-18 14:20:34,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7118708155919785984
2023-10-18 13:51:50,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7120387735357452288
2023-10-18 13:51:39,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7120379900456300544
2023-10-18 08:04:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7115716331072569345?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7115716331072569345%2C7118650826507657216%29
2023-10-18 08:02:27,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7120273001543032832
2023-10-18 08:00:59,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7119709767035494400
2023-10-17 13:32:29,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7120003476935303168
2023-10-16 12:45:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7118400830138941441
2023-10-16 12:44:12,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7119577015216713728
