Date,ShareLink,ShareCommentary,SharedUrl,MediaUrl,Visibility
2021-05-30 11:47:56,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6804735110781427712,"This month I bought a book ""Learning UML 2.0"" by Russell Miles and Kim (Hamilton) Duffy (which I find remarkably nicely written as it goes down well despite lack of coding experience).""
""""
""Tried to put into practice (with help of Lucidchart) what I learned so far about sequence and communication diagrams, and can tell you that commincation diagrams are my least favorite type of diagrams. Hard to follow and hard to draw 🤦‍♂️.""
""""
""#UML #lucidchart #sequencediagrams #comminocationdiagrams #businessanalysis","","",MEMBER_NETWORK
2021-05-29 09:14:57,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6804334223684632576,"ADM is my corporate “alma mater” and I learned to apply my academic knowledge in various areas of finance primarily because senior folks (e.g. Jacek Obstalecki, Alex Kotov) were focused on developing staff. ""
""I can recommend this company to anyone who is looking to get a solid experience.""
""""
""#adm #controlling #financialcontroller #poznan","","",MEMBER_NETWORK
2021-05-29 08:57:43,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6804329888187785216,#networks #hostingservices #ITsystems,"","",MEMBER_NETWORK
2021-05-25 07:48:16,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6802862858779582464,"Just a hint of what sort of numbers fintech folks have in mind [and their pockets] according to Sifted. Perhaps it is worth getting familiar with the subject 😎""
""""
""#fintech","","",MEMBER_NETWORK
2021-05-24 10:27:07,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6802540447144181760,"","","",MEMBER_NETWORK
2021-05-23 12:30:03,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6802208995340795904,Casa Sharif #Kudos you are one of the few who share positive vibes and motivational words at LinkedIn :). Thanks for sharing your expertise and spreading the wisdom  #ThankYou,"","",MEMBER_NETWORK
2021-05-22 09:01:52,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6801794216998555648,Moment of truth about corporate meetings:,"","",MEMBER_NETWORK
2021-05-18 16:25:00,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6800456181681840128,"Poland is on 43rd place, by level of comfort for expats, out of 59 counties.""
""""
""https://lnkd.in/euwhNks","","",MEMBER_NETWORK
2021-05-18 13:28:53,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6800411863961128960,Marcin Spiliszewski #Kudos to you and thank you for making things happen! #MakingAnImpact #PowerBImaster #CAPEX #CoreTech #GSK,"","",MEMBER_NETWORK
2021-05-15 12:34:44,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6799311071644585984,Он наверняка в 10 раз дешевле чем американский Persaverance и зуб даю с двумя симками 🤓 но откровенно рад что Китайские инженеры добились столь существенного прорыва! 加油！,https://rbcreader.page.link/?isi=483524731&utm_source=app%5Fios%5Freader&ibi=ru%2Erbc%2Ereader&utm_medium=share&efr=1&link=https%3A%2F%2Fwww%2Erbc%2Eru%2Ftechnology%5Fand%5Fmedia%2F15%2F05%2F2021%2F609f96aa9a79473b76709fc7%3Futm%5Fmedium%3Dshare%26rbc%5Ftype%3DnewsItem%26utm%5Fcampaign%3D%26utm%5Fsource%3Dapp%5Fios%5Freader&amv=33001&apn=ru%2Erbc%2Enews%2Estarter,https://s0.rbk.ru/v6_top_pics/media/img/0/18/756210720121180.jpg,MEMBER_NETWORK
2021-05-12 07:43:13,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6798150545992400896,"","","",MEMBER_NETWORK
2021-05-10 08:14:40,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6797433683906232321,"Some managers believe in portfolio skill on a team where team members’ abilities complement each other so broader set of goals could be accomplished. I like the idea of being part of Justice Leage.""
""""
""#skills #diversity #efficiency #effctiveness","","",MEMBER_NETWORK
2021-05-07 08:34:48,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6796351586273689600,"Here is a cheat sheet for people managers. Don’t mention 😉""
""""
""#motivation #leadership #peoplemanagement","","",MEMBER_NETWORK
2021-05-06 07:43:52,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6795976379482595328,"It was a fantastic jorney with Szymon Drejewicz on BPMN exploration. I cannot agree more with his final words “modelowanie procesów to sztuka”. Thank you, Szymon, for a nicely written book!""
""""
""#bpmn #processengineering #processdesign #processdiscovery","","",MEMBER_NETWORK
2021-05-06 07:03:39,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6795966260132802560,"Retaking skill assessment this year and so far no dramatic change 😁""
""""
""#businessanalysis #requirementsmanagement #babok","","",MEMBER_NETWORK
2021-05-06 05:56:22,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6795949326578331649,"I am constantly contacted by companies who want to provide service to GSK and each time I have to explain to them that they are nocking on the wrong door 🚪, “Folks, you got to contact procurement”, but now it hit me. According to Netflix case (below), I should’ve sent them to VP 🤦‍♂️""
""""
""#procurement #vendormanagement #outsourcing #supplychain #compliance","","",MEMBER_NETWORK
2021-05-05 15:19:34,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6795728673250062336,Just finished the course “Version Control for Everyone”! #projecttracking #github #versioncontrol,"","",MEMBER_NETWORK
2021-05-04 13:35:12,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6795340022078865408,Basecamp преподало урок всем компаниям что НЕ нужно делать и какие корпо правила могут серьезно подкосить компанию.,https://meduza.io/feature/2021/05/04/osnovateli-basecamp-zapretili-obsuzhdat-politiku-na-rabote-posle-etogo-iz-kompanii-uvolilas-tret-sotrudnikov,https://meduza.io/imgly/share/1620133601/feature/2021/05/04/osnovateli-basecamp-zapretili-obsuzhdat-politiku-na-rabote-posle-etogo-iz-kompanii-uvolilas-tret-sotrudnikov,MEMBER_NETWORK
2021-05-03 07:40:43,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6794888424873635840,"One of the best things about Pluralsight is possibility to validate how great/good/mediocre you are in particular field or area.""
""""
""#businessanalysis #stakeholderneeds #requirementsgathering","","",MEMBER_NETWORK
2021-04-30 18:09:17,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6793959444091867137,"Just completed course “IT Outsourcing - Vendor Selection and Contracting” by Tommy van Schaik on Pluralsight. Outsourcing is just like RPA, enavitably becoming part of new reality.""
""""
""#itoutsourcing #outsourcing #optimisation #transformation #change",https://www.pluralsight.com/courses/it-outsourcing-vendor-selection-contracting,https://pluralsight.imgix.net/course-images/it-outsourcing-vendor-selection-contracting-v2.png,MEMBER_NETWORK
2021-04-30 17:24:17,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6793948120800653312,"Events are the most complicated thing about BPMN, I believe. Start, intermediate, end, catching, throwing, non-interrupted...""
""Ok, I can understand purpose of: message, timer, error, conditional, link, multiple, and parallel multiple. But it's hard to comprehend application of: escalation, cancel, compensation, signal, terminate. Are they even used?""
""""
""#BPMN #ProcessModeling #Lucidchart","","",MEMBER_NETWORK
2021-04-29 22:49:00,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6793667451990155264,"Да простят меня боги аджайла, но каскадная модель как-то себя зарекомендовала в глобальных проектах.","","",MEMBER_NETWORK
2021-04-29 08:09:09,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6793446030420578304,"A little Data Science tease from AltexSoft by Alexander Konduforov.""
""""
""#AI #artificialintelligence #datasciences #AltexSoft","","",MEMBER_NETWORK
2021-04-27 19:36:56,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6792894340034301952,"I just completed course “IT Outsourcing - Preparing for an Outsourcing Initiative” by Tommy van Schaik on Pluralsight. It is part of IT Outsourcing Path, which nicely lines up with my current role as Portfolio Lead for numerous programs involving outsourcing.""
""""
""#outsourcing #itoutsourcing #optimisation #change #pluralsight","","",MEMBER_NETWORK
2021-04-25 16:41:18,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6792125364291325952,"In no time we might see evolution of LinkedIn into University. ""
""""
""#selfdevelopment #development #education #skills #professionalcourses","","",MEMBER_NETWORK
2021-04-24 10:55:53,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6791676050599424000,"I just bought a new book ""Zrozumieć BPMN, modelowanie procesów biznesowych"" by Szymon Drejewicz and immediately putitng into practice what I learnt using Lucidchart.""
""""
""It's a first time I came across complex gateway but thanks to Szymon, I think I got it!""
""""
""#BPMN #businessprocess #processdesign #UML","","",MEMBER_NETWORK
2021-04-22 19:48:06,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6791085210772525057,"Just completed course “Managing Conflict Best Practices” by Alice Meredith on Pluralsight. My favorite takeaways is about assumptions we make, that we know what others want or feel. So don’t assume, ask 👍""
""""
""#pluralsight #conflictmanagement #softskills","","",MEMBER_NETWORK
2021-04-19 11:30:26,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6789872803194683392,I have a feeling that sometimes our PoweBI PROD is moving on 4 logs 🪵,"","",MEMBER_NETWORK
2021-04-18 11:07:30,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6789504645304782848,"Statistics: 80% of employees report they would look for another job after 1 really bad day at work.""
""Just think of it! One negative experience and we are willing to go through hell of job search again. How bad should it be to accept all that inconvenience? OR, how low is our resistance to stress and our ability to manage it?""
""""
""#attrition #employeeturnover #retentionmanagement","","",MEMBER_NETWORK
2021-04-17 17:25:12,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6789237309725294592,"","","",MEMBER_NETWORK
2021-04-17 15:58:27,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6789215479266369536,"If this doesn’t persuade you to start learning Chinese (中文), wait till it becomes obligatory in your local school.""
""""
""#china #chineseeconomy #gdpgrowth #financialtimes","","",MEMBER_NETWORK
2021-04-16 10:35:06,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6788771716379275266,"How long did it take you to learn a foreign language?""
""""
""#learning #developement #selfimprovement","","",MEMBER_NETWORK
2021-04-15 20:19:02,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6788556280526110720,"I have a strong feeling that this PowerPoint meme was designed by Jeff Bezos together with Elon Musk. ""
""""
""#consulting #powerpoint #PPT #presentation","","",MEMBER_NETWORK
2021-04-13 17:04:51,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6787782637172916224,"Kimberly Nix #Kudos Marvellous job getting planning sessions organised, you are natural Chairwoman!  #GreatJob #LPMO #GSK #CoreTech","","",MEMBER_NETWORK
2021-04-08 07:09:59,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6785820992615829504,"","","",MEMBER_NETWORK
2021-04-07 07:51:19,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6785469006427017217,"Моя жена, Valeriia Kiparenko, в очередной раз «подняла» меня с дивана для утренней тренировки (йогу мы проспали) и вот теперь пью кофе и смотрю книгу 🤦‍♂️ о силе воли (ссылка 👇), и один из советов это (о Боги!) тренировка с утра. ""
""Sergei, спасибо за полезный ресурс!""
""""
""#selfimprovement #motivation #mindfulness",https://youtu.be/VwqcsNpQEDY,https://i.ytimg.com/vi/VwqcsNpQEDY/mqdefault.jpg,MEMBER_NETWORK
2021-04-07 07:51:19,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6785469006427017217,"Моя жена, Valeriia Kiparenko, в очередной раз «подняла» меня с дивана для утренней тренировки (йогу мы проспали) и вот теперь пью кофе и смотрю книгу 🤦‍♂️ о силе воли (ссылка 👇), и один из советов это (о Боги!) тренировка с утра. ""
""Sergei, спасибо за полезный ресурс!""
""""
""#selfimprovement #motivation #mindfulness",https://youtu.be/VwqcsNpQEDY,https://i.ytimg.com/vi/VwqcsNpQEDY/maxresdefault.jpg,MEMBER_NETWORK
2021-04-07 07:51:19,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6785469006427017217,"Моя жена, Valeriia Kiparenko, в очередной раз «подняла» меня с дивана для утренней тренировки (йогу мы проспали) и вот теперь пью кофе и смотрю книгу 🤦‍♂️ о силе воли (ссылка 👇), и один из советов это (о Боги!) тренировка с утра. ""
""Sergei, спасибо за полезный ресурс!""
""""
""#selfimprovement #motivation #mindfulness",https://youtu.be/VwqcsNpQEDY,https://i.ytimg.com/vi/VwqcsNpQEDY/sddefault.jpg,MEMBER_NETWORK
2021-04-07 07:51:19,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6785469006427017217,"Моя жена, Valeriia Kiparenko, в очередной раз «подняла» меня с дивана для утренней тренировки (йогу мы проспали) и вот теперь пью кофе и смотрю книгу 🤦‍♂️ о силе воли (ссылка 👇), и один из советов это (о Боги!) тренировка с утра. ""
""Sergei, спасибо за полезный ресурс!""
""""
""#selfimprovement #motivation #mindfulness",https://youtu.be/VwqcsNpQEDY,https://i.ytimg.com/vi/VwqcsNpQEDY/hqdefault.jpg,MEMBER_NETWORK
2021-04-07 07:51:19,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6785469006427017217,"Моя жена, Valeriia Kiparenko, в очередной раз «подняла» меня с дивана для утренней тренировки (йогу мы проспали) и вот теперь пью кофе и смотрю книгу 🤦‍♂️ о силе воли (ссылка 👇), и один из советов это (о Боги!) тренировка с утра. ""
""Sergei, спасибо за полезный ресурс!""
""""
""#selfimprovement #motivation #mindfulness",https://youtu.be/VwqcsNpQEDY,https://i.ytimg.com/vi/VwqcsNpQEDY/default.jpg,MEMBER_NETWORK
2021-04-06 19:51:17,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6785287804575371265,I want one of those! 😍,"","",MEMBER_NETWORK
2021-04-05 16:39:50,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6784877239981924352,"Incoming mail. Invitation to attend Zoom meeting on Friday? Decline. Inform sender.""
""Jane Fraser, newly appointed CEO of Citi, introduced “Zoom-Free Fridays”.""
""""
""#workfromhome #homeoffice #WFH #citi #bloomberg","","",MEMBER_NETWORK
2021-04-05 11:32:32,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6784799905530609664,"Just completed course „Delivering Your Product to Market” by Casey Ayers on Pluralsight.""
""""
""#productmanagement #productdevelopment #businessanalysis",https://www.pluralsight.com/courses/delivering-product-to-market,https://pluralsight.imgix.net/course-images/delivering-product-to-market-v1.png,MEMBER_NETWORK
2021-04-04 06:17:35,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6784358255956152321,"","","",MEMBER_NETWORK
2021-03-31 15:35:12,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6783049031540121600,"When I am crafting workflow processes ➡️➡️➡️, I try to make sure that all involved stakeholders are reflected, and most of the time they are but interesting thing is that some of them do not have any tasks [square boxes] assigned. They are sort of there for observation purposes, like guardian angels 👼 I guess.""
""""
""#processflow #processmap #process #workflow","","",MEMBER_NETWORK
2021-03-31 10:15:14,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6782968512253108224,Korsikov Consulting Limited,"","",MEMBER_NETWORK
2021-03-26 05:15:02,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6781081025901580288,"LPMO team at work 😎""
""""
""Kimberly Nix , Lee Schaller , Robert J. Dudas II, MS MBA , Sheree Leong .","","",MEMBER_NETWORK
2021-03-26 05:08:29,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6781079374536990720,"I am a corporate citizen for many years and learnt on my skin that leadership is either a driving force of your development or reason for updating your CV. Role below👇 is expansion of LPMO team and leadership there is cool and collected. Once again - pick a boss, not a company.""
""""
""#LPMO #gskcareers  #portfoliomanagement #agileprojectmanagement  #safe5","","",MEMBER_NETWORK
2021-03-24 20:15:49,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6780582937344712704,"Love to read about startups making their way into scaled business, especially during hard times like now, especially in Poland. Congratulations to Tylko!""
""""
""#startup #enterprenuership #Poland #Polska",https://www.eu-startups.com/2021/03/polish-startup-tylko-raises-e22-million-to-expand-its-digital-first-personalised-sustainable-furniture-beyond-europe/,https://www.eu-startups.com/wp-content/uploads/2021/03/Tylko_Founders_insitu-1.jpg,MEMBER_NETWORK
2021-03-24 20:15:49,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6780582937344712704,"Love to read about startups making their way into scaled business, especially during hard times like now, especially in Poland. Congratulations to Tylko!""
""""
""#startup #enterprenuership #Poland #Polska",https://www.eu-startups.com/2021/03/polish-startup-tylko-raises-e22-million-to-expand-its-digital-first-personalised-sustainable-furniture-beyond-europe/,https://www.eu-startups.com/wp-content/uploads/2021/03/EU-Startups-Summit-2021.gif,MEMBER_NETWORK
2021-03-24 20:15:49,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6780582937344712704,"Love to read about startups making their way into scaled business, especially during hard times like now, especially in Poland. Congratulations to Tylko!""
""""
""#startup #enterprenuership #Poland #Polska",https://www.eu-startups.com/2021/03/polish-startup-tylko-raises-e22-million-to-expand-its-digital-first-personalised-sustainable-furniture-beyond-europe/,https://www.eu-startups.com/wp-content/uploads/2021/03/Tylko_Founders_insitu-1-696x464.jpg,MEMBER_NETWORK
2021-03-22 18:37:03,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6779833308466487297,"Decided to refresh my dusty knowledge of BPMN (thank you Oskar Krzysztoporski ;) for kicking my bum). As always Lucidchart was great in both: [1] tutorial and [2] tool (tried to use BPMN in MS Visio but it sucks). I wish GSK paid for access to Lucidchart instead.""
""""
""For BPMN tutorial, follow this link - https://lnkd.in/egs2bcn""
""For trying Lucidchart tool, follow this link - https://lucid.co/""
""""
""#BPMN #ProcessDesign #Lucidchart #processengineering","","",MEMBER_NETWORK
2021-03-22 12:59:38,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6779748393016197120,"It would have been incredibly easy to tell where they come from if we hadn’t had manual intervention [all the bloody time]. Unfortunately, we have an adjustment here and there, correction of adjustment and reversal of correction...""
""""
""#humor #reporting #inefficiency #waste #transparency","","",MEMBER_NETWORK
2021-03-21 15:10:31,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6779418941103124480,"Just completed course “Managing IT: Metrics and Measurements” on Pluralsight. Main conclusions:""
""1️⃣ Few is more;""
""2️⃣ Picture is worth a thousand words;""
""3️⃣ Metrics should add value.""
""""
""#pluralsight #kpi #metrics #management #efficiency","","",MEMBER_NETWORK
2021-03-18 06:45:13,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6778204616124358656,"","","",MEMBER_NETWORK
2021-03-17 13:56:38,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6777950797901692928,"Очередная аналитика IT рынка труда в Украине, в этот раз для руководителей проектов (Project Managers).""
""""
""#IT #projectmanagers #Ukraine #HR #recruitment","","",MEMBER_NETWORK
2021-03-17 09:33:00,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6777884453042733056,You better have plan B not to be left with zero choices.,"","",MEMBER_NETWORK
2021-03-14 17:25:49,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6776916276771115009,"Just finished course “Computer fundamentals: mobile devices” by Glenn Weadock on Pluralsight . Considering that we are moving towards “squeezing more into less”, very useful piece of information.""
""""
""#mobile #hardware #ios #android","","",MEMBER_NETWORK
2021-03-11 15:39:50,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6775802443331727360,"My favorite is “Director of Yes, but”.""
""""
""#corporatestructure #orgchart","","",MEMBER_NETWORK
2021-03-10 08:15:08,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6775328139691261952,"История о том как власти РФ 🇷🇺 собрались доить блогеров за счёт социальных платформ (YouTube, Facebook, Twitter, Instagram). Это гениальная беспроигрышная модель! Читайте статью ниже и не говорите что политика это не новый вид стартапа 🚀""
""""
""#startup #businessmodel #canvas #Russia #taxrevenue #advertisment","","",MEMBER_NETWORK
2021-03-09 22:31:36,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6775181291982766080,"","","",MEMBER_NETWORK
2021-03-05 20:26:28,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6773700248603815936,Just finished the course “Microservices: Design Patterns”! #microservices #softwaredesignpatterns,https://lnkd.in/eWHnEdV,"",MEMBER_NETWORK
2021-03-03 09:32:18,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6772810846365110272,"I changed my career radically twice. At the age of 24 by converting from law to accountingh and at 37, from accounting to IT. Of course I don’t believe that there will be no more changes. Change is good! ""
""""
""#career #change","","",MEMBER_NETWORK
2021-03-02 21:06:33,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6772623171796447232,"","","",MEMBER_NETWORK
2021-02-28 19:43:43,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6771877548738576384,"","","",MEMBER_NETWORK
2021-02-28 09:11:02,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6771718329800413184,"Our LPMO team is expanding, and we are looking for someone who will help taking GSK Core Tech to the next level of agility.""
""For those who are interested, apply using link below 👇""
""""
""#agile #transformation #portfolio #gsktech","","",MEMBER_NETWORK
2021-02-22 08:53:27,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6769539577666441216,"Отличная (свежая 🌱) аналитика рынка IT в Украине от DOU.UA""
""""
""#DOU #UA #IT #softwaredevelopment","","",MEMBER_NETWORK
2021-02-20 09:38:40,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6768826180205371392,Just finished the course “IT Service Management Foundations: Problem Management”! #itservicemanagement #problemmanagement,https://lnkd.in/eQwJMqs,"",MEMBER_NETWORK
2021-02-17 09:30:07,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6767736868286058497,"I just completed course “Modeling requirements” by Jamie Champagne on Pluralsight. What was positively surprising is that Jamie used Lucidchart to illustrate processes and use cases. Can recommend this course to anyone who is into visual modeling of requirements!""
""""
""#businessanalysis #requirements #lucidchart #pluralsight","","",MEMBER_NETWORK
2021-02-17 09:05:29,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6767730667137613825,"","","",MEMBER_NETWORK
2021-02-16 09:13:49,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6767370375492878336,"I heard a lot of stories where employees have a resistance from employers when it comes to work from another country ⛱. ""
""The justification revolves around tax residence. But hold on a minute, employees are adults and should know what are the consequences and if not, it is them who will have to pay the price by dealing with tax authorities. ""
""Spotify is a pioneer and hopefully they will set the trend, sobering other employers.""
""""
""#wfh #WorkFromHome #RemoteWork","","",MEMBER_NETWORK
2021-02-15 09:17:07,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6767008817893965824,Apurva Bhate #Kudos Thank you for continuous high quality support of LPMO. Your contribution at GSK is much appreciated! #GreatJob #GSK #CoreTech #LPMO,"","",MEMBER_NETWORK
2021-02-14 10:22:10,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6766662803433553920,在牛年，我想到忠诚。,"","",MEMBER_NETWORK
2021-02-13 20:48:56,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6766458143754002432,"Poland 🇵🇱 is a good place for many reasons, entrepreneurial ecosystem is one of them. A lot of IT specialists, chip funding, relatively low level of red tape. What else do you need?""
""""
""#poland #startup #entrepreneurship","","",MEMBER_NETWORK
2021-02-10 18:51:10,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6765341344442433536,"Command and control? Naaa, do whatever is necessary is our motto! This way I will shift responsibility to you, ups, I mean to empower you...""
""""
""#agile #management #peoplemanagement #taskmanagement",https://www-zdnet-com.cdn.ampproject.org/c/s/www.zdnet.com/google-amp/article/first-it-was-agile-software-development-now-agile-management-is-remaking-the-workplace/,https://zdnet1.cbsistatic.com/hub/i/r/2021/02/10/448e38dd-42d1-42ee-b109-0e47ded3f6b9/thumbnail/770x578/535231552e4175197fc7747e2de34baa/istock-1193713026.jpg,MEMBER_NETWORK
2021-02-10 18:51:10,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6765341344442433536,"Command and control? Naaa, do whatever is necessary is our motto! This way I will shift responsibility to you, ups, I mean to empower you...""
""""
""#agile #management #peoplemanagement #taskmanagement",https://www-zdnet-com.cdn.ampproject.org/c/s/www.zdnet.com/google-amp/article/first-it-was-agile-software-development-now-agile-management-is-remaking-the-workplace/,https://zdnet1.cbsistatic.com/hub/i/r/2014/11/18/a31d923b-7b4c-11e4-9a74-d4ae52e95e57/thumbnail/40x40/3339cd8ae3e83608f6ae41133da5b628/marksamuels.jpg,MEMBER_NETWORK
2021-02-10 18:51:10,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6765341344442433536,"Command and control? Naaa, do whatever is necessary is our motto! This way I will shift responsibility to you, ups, I mean to empower you...""
""""
""#agile #management #peoplemanagement #taskmanagement",https://www-zdnet-com.cdn.ampproject.org/c/s/www.zdnet.com/google-amp/article/first-it-was-agile-software-development-now-agile-management-is-remaking-the-workplace/,https://zdnet1.cbsistatic.com/hub/i/r/2020/07/30/1b4870f3-ac90-4081-ae5e-966176b65494/thumbnail/570x322/a14941670590ad0186a46f95d79e7598/digital-transformation-businesses-must-s-5f1eaff2931ab320db2dcfd2-1-jul-30-2020-11-05-32-poster.jpg,MEMBER_NETWORK
2021-02-08 10:27:01,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6764489693305331712,"Tom Brady, what a guy!""
""""
""#SuperBowl #Inspiration","","",MEMBER_NETWORK
2021-01-29 12:01:04,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6760889485199765504,"My friend and colleage, Jarek is looking for Junior Finance Partner. He is smart and very comfortable to work with so don't pick a company, pick a manager (after all, when people resign, most of the time they blame it on superiors).""
""""
""#GSK #GSF #FinancePartner #Opportunity","","",MEMBER_NETWORK
2021-01-20 08:55:09,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6757581205257940994,"","","",MEMBER_NETWORK
2021-01-19 21:15:34,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6757405152052965376,"Bravo UPS, bravo ServiceNow, bravo Atos!""
""""
""#servicenow #itsm #projectmanagement","","",MEMBER_NETWORK
2021-01-18 15:07:05,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6756950031384809472,#navalny #russia #novichok,https://youtu.be/oRRnj835SdI,https://i.ytimg.com/vi/oRRnj835SdI/default.jpg,MEMBER_NETWORK
2021-01-18 15:07:05,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6756950031384809472,#navalny #russia #novichok,https://youtu.be/oRRnj835SdI,https://i.ytimg.com/vi/oRRnj835SdI/sddefault.jpg,MEMBER_NETWORK
2021-01-18 15:07:05,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6756950031384809472,#navalny #russia #novichok,https://youtu.be/oRRnj835SdI,https://i.ytimg.com/vi/oRRnj835SdI/mqdefault.jpg,MEMBER_NETWORK
2021-01-18 15:07:05,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6756950031384809472,#navalny #russia #novichok,https://youtu.be/oRRnj835SdI,https://i.ytimg.com/vi/oRRnj835SdI/maxresdefault.jpg,MEMBER_NETWORK
2021-01-18 15:07:05,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6756950031384809472,#navalny #russia #novichok,https://youtu.be/oRRnj835SdI,https://i.ytimg.com/vi/oRRnj835SdI/hqdefault.jpg,MEMBER_NETWORK
